# t_all,                     pos_all_x, pos_all_y,pos_all_z,                         vel_all_x,vel_all_y,vel_all_z,                              quat_all,quat_all,quat_all,quat_all,                                 omega_all_p,omega_all_q,omega_all_r,                                     euler_all_phi,euler_all_theta,euler_all_psi,                                         w_cmd_all,w_cmd_all,w_cmd_all,w_cmd_all,                                             wMotor_all,wMotor_all,wMotor_all,wMotor_all,                                                 thr_all,thr_all,thr_all,thr_all,                                                     tor_all,tor_all,tor_all,tor_all,                                                         sDes_traj_all_x,sDes_traj_all_y,sDes_traj_all_z,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,                                                             sDes_calc_all_x,sDes_calc_all_y,sDes_calc_all_z,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all
2.514999999999968594e+00,2.772957896918735732e-01,2.770082822653867627e-01,4.867444308802373887e-01,1.411419652405594860e+00,1.408362026876196271e+00,1.403854320354376295e+00,9.890745058750316510e-01,9.808377261286638227e-02,-1.053482426080027401e-01,3.182676440426147890e-02,-1.465921500187830295e+00,1.677526963229286183e+00,-3.106869744651898774e-02,1.929840605739861492e-01,-2.163210743918901613e-01,4.331491460484578060e-02,5.776852886612837210e+02,5.341361399909359307e+02,5.806537132749813281e+02,5.729425937770290602e+02,5.763470056590332433e+02,5.226038397196731466e+02,5.790774518792234176e+02,5.665019350757265784e+02,3.574212371229758656e+00,2.938714960597665016e+00,3.608158281158293512e+00,3.453147000703279623e+00,5.421110213612422013e-02,4.457233100088651978e-02,5.472596946886928299e-02,5.237486900694937608e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.722704210308126482e+00,1.722991717734613237e+00,1.026511138239525334e+00,4.756716972168850699e-01,5.001866581419334157e-01,-1.380336606885078865e+01,9.993428038905712851e-01,1.764276148422490656e-02,-1.768382702415427499e-02,2.626738121837392595e-02,-1.253838452765402955e+00,1.436852440326324976e+00,-9.519341325355740180e-02
2.519999999999968487e+00,2.843790586421168221e-01,2.840760731165724584e-01,4.937484605539812499e-01,1.421820517164857245e+00,1.418687308869323482e+00,1.397703152493430467e+00,9.898547791963083764e-01,9.437296290007368693e-02,-1.013501244002795454e-01,3.177124540648919304e-02,-1.434404276601584538e+00,1.641893785196672395e+00,-3.368787690045652039e-02,1.854311333985389776e-01,-2.081401025613769107e-01,4.474884308912843722e-02,5.780518403186418936e+02,5.356714299810929560e+02,5.807747998285537960e+02,5.734997198312660203e+02,5.764175890586453761e+02,5.241302256407681170e+02,5.792768702230977169e+02,5.680703653827794142e+02,3.575087869863712076e+00,2.955906429309409056e+00,3.610643809960031536e+00,3.472294394681099572e+00,5.422438107451280076e-02,4.483307892781557974e-02,5.476366819567630995e-02,5.266528301226351683e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.715620941357883122e+00,1.715923926883427431e+00,1.012503078892037500e+00,4.289156450388909025e-01,4.536548907577986345e-01,-1.383715372717052539e+01,9.994028316614436136e-01,1.596884091360546015e-02,-1.591064164482921053e-02,2.618830739770285770e-02,-1.221777368869304548e+00,1.400071917623159745e+00,-9.514497612968370044e-02
2.524999999999968381e+00,2.915133244275208702e-01,2.911944891613701958e-01,5.007209316801293220e-01,1.431819153809770206e+00,1.428612907353782102e+00,1.391233429940483601e+00,9.905893761910877782e-01,9.074071770768853129e-02,-9.743414628667659838e-02,3.170799330706442626e-02,-1.403026282070115593e+00,1.606266453278798245e+00,-3.620246056727103451e-02,1.780693631168637769e-01,-2.001219745729387045e-01,4.607217904802384661e-02,5.780070079096657309e+02,5.366867791070980047e+02,5.806389517605085757e+02,5.751083854177481953e+02,5.765720507161812520e+02,5.257864317830039909e+02,5.794952941537907236e+02,5.692919916445335957e+02,3.577004147217594632e+00,2.974616761074833970e+00,3.613367204383139963e+00,3.487244680036452937e+00,5.425344580166463482e-02,4.511686388544729198e-02,5.480497469845059533e-02,5.289203826969787747e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.708486675572479019e+00,1.708805510838629749e+00,9.985581366397413561e-01,3.834739443222479061e-01,4.084031689783762520e-01,-1.386926285768657863e+01,9.994554064564034057e-01,1.434855371454451904e-02,-1.419563889248968459e-02,2.610542324363444855e-02,-1.190149306072258772e+00,1.363726339362767881e+00,-9.505419253412572544e-02
2.529999999999968274e+00,2.986965876850730117e-01,2.983615442686209374e-01,5.076602891040870036e-01,1.441420321847580954e+00,1.438143780564066443e+00,1.384460141323397453e+00,9.912802727198547492e-01,8.718658177408226961e-02,-9.360022984065113905e-02,3.163728217946601418e-02,-1.372016855609047292e+00,1.570967330986879240e+00,-3.862310438456793144e-02,1.708944522329987892e-01,-1.922672081710685155e-01,4.729014935635481726e-02,5.776430502459789977e+02,5.373515282320141750e+02,5.803513096800949143e+02,5.774091076655461166e+02,5.767682611101623706e+02,5.274763708226796552e+02,5.797041885442621378e+02,5.703290924623580622e+02,3.579439106778675050e+00,2.993769022312612105e+00,3.615972741281592739e+00,3.499961945108161832e+00,5.429037753032340402e-02,4.540735171388646241e-02,5.484449362241226866e-02,5.308492466929851800e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.701303412314926877e+00,1.701638455731379063e+00,9.846794217918259928e-01,3.392986485556548359e-01,3.643860548081290229e-01,-1.389975277250598396e+01,9.995011513140168447e-01,1.277944331884248858e-02,-1.253614140359996486e-02,2.601882557012566086e-02,-1.158981123226406895e+00,1.327854295004358809e+00,-9.492363153197880266e-02
2.534999999999968168e+00,3.059268735119634042e-01,3.055752777014803523e-01,5.145650516873516711e-01,1.450629034616860435e+00,1.447285119229378525e+00,1.377397897881734945e+00,9.919294667098809137e-01,8.370973283013806443e-02,-8.984775330017542860e-02,3.155938377087404156e-02,-1.341418357314387411e+00,1.536100916657782589e+00,-4.095364456525203006e-02,1.639016055892582591e-01,-1.845751568423807387e-01,4.840792724822872567e-02,5.771597089984949207e+02,5.378913340325392483e+02,5.800697357937674496e+02,5.798304223604017125e+02,5.769522960514776742e+02,5.291137770452370432e+02,5.798737148089066977e+02,5.713482660885485984e+02,3.581723722649214459e+00,3.012384546275666874e+00,3.618087930358786064e+00,3.512481930907326966e+00,5.432502895319254316e-02,4.568969869444133858e-02,5.487657530060910394e-02,5.327481887770219721e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.694073126488036651e+00,1.694424722298519592e+00,9.708698966252966578e-01,2.963491824279329556e-01,3.215641488144971305e-01,-1.392867826987212965e+01,9.995406312861213616e-01,1.125933249785902000e-02,-1.092981491133122526e-02,2.592860892483783708e-02,-1.128290023854237045e+00,1.292480222665674860e+00,-9.475566395432505340e-02
2.539999999999968061e+00,3.132022326074394014e-01,3.128337551876527733e-01,5.214338103654343470e-01,1.459450516727414326e+00,1.456042317484128379e+00,1.370060918660303217e+00,9.925388827284068460e-01,8.030942486992920237e-02,-8.617605992214782962e-02,3.147457736876051182e-02,-1.311123121470035402e+00,1.501580297301139399e+00,-4.319155052154646790e-02,1.570864174359537513e-01,-1.770450538205598223e-01,4.943047294869530595e-02,5.767712993689136738e+02,5.385346433972995328e+02,5.799308581577095083e+02,5.818132528555764793e+02,5.770807186340406361e+02,5.306404788106723345e+02,5.799865640322328773e+02,5.724665953265570124e+02,3.583318396614385115e+00,3.029793459016034696e+00,3.619496299567169117e+00,3.526245709749033175e+00,5.434921582969030884e-02,4.595374465719487961e-02,5.489793643953178731e-02,5.348357805121210090e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.686797767392560488e+00,1.687166244812347227e+00,9.571323792691313059e-01,2.545880422703417079e-01,2.798998111661088473e-01,-1.395609206748976305e+01,9.995743637279943528e-01,9.786165084520719731e-03,-9.374500546669811002e-03,2.583487691386962895e-02,-1.098092855295942583e+00,1.257625482749200385e+00,-9.455253090430476570e-02
2.544999999999967955e+00,3.205207423244024745e-01,3.201350699552174550e-01,5.282652262089747586e-01,1.467890209707515492e+00,1.464420986817788206e+00,1.362463038245631530e+00,9.931103202573126065e-01,7.698528416764058302e-02,-8.258483637865993154e-02,3.138315464235952312e-02,-1.280949288440696110e+00,1.467206103945497331e+00,-4.533092497058052728e-02,1.504454458522853644e-01,-1.696767893730141974e-01,5.036245180846986302e-02,5.766213143168698707e+02,5.394628722302912820e+02,5.799925246309245495e+02,5.829969888249347605e+02,5.771356674066240657e+02,5.320356597353745656e+02,5.800449885845176823e+02,5.737209647772555172e+02,3.584000825659489742e+00,3.045746509155395021e+00,3.620225551294462552e+00,3.541715820772406875e+00,5.435956642635954988e-02,4.619570913514502164e-02,5.490899720922456928e-02,5.371821765335100390e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.679479257675597470e+00,1.679864930044782545e+00,9.434695475820504829e-01,2.139759418302933369e-01,2.393527827689889698e-01,-1.398204572739461859e+01,9.996028253559904320e-01,8.357849071558074230e-03,-7.868031780828186120e-03,2.573774951437725680e-02,-1.068413075678606106e+00,1.223317512206890667e+00,-9.431638915822787572e-02
2.549999999999967848e+00,3.278805078457644462e-01,3.274773439167983913e-01,5.350580284849271173e-01,1.475953811952912753e+00,1.472426997023614126e+00,1.354617698551095373e+00,9.936454497317014356e-01,7.373739147345409473e-02,-7.907426742972337164e-02,3.128541723522150486e-02,-1.250727744081745474e+00,1.432767706847695832e+00,-4.736647715134784803e-02,1.439763520577740374e-01,-1.624712288108741409e-01,5.120823117536364016e-02,5.767371847497588533e+02,5.407710716456600721e+02,5.802161072168440796e+02,5.833105860005064187e+02,5.771279074439419219e+02,5.333156139118096917e+02,5.800685657808238602e+02,5.750680547522845245e+02,3.583904447884705302e+00,3.060418853893323909e+00,3.620519861235556913e+00,3.558367159339163255e+00,5.435810463706170631e-02,4.641824878767569079e-02,5.491346109234598871e-02,5.397077327176128675e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.672119492154235498e+00,1.672522656083201609e+00,9.298839430301457654e-01,1.744681764668876145e-01,1.998772747153454432e-01,-1.400658894534425158e+01,9.996264555821323672e-01,6.972153987216396336e-03,-6.408099480709142197e-03,2.563736345805846945e-02,-1.039283560595631650e+00,1.189594501689522410e+00,-9.404932205812682744e-02
2.554999999999967741e+00,3.352796635866116537e-01,3.348587290667887628e-01,5.418110126456665565e-01,1.483647324094373499e+00,1.480066515755126488e+00,1.346537930596795052e+00,9.941458455055938170e-01,7.056615647156502802e-02,-7.564495201857215911e-02,3.118166823408632243e-02,-1.220372683688218274e+00,1.398133542824311792e+00,-4.929671643571861828e-02,1.376776271394822282e-01,-1.554300410558509538e-01,5.197193551140967538e-02,5.770373674808719215e+02,5.424469598752308457e+02,5.804920010798366548e+02,5.829559651916429175e+02,5.770883870315899458e+02,5.345251026971643569e+02,5.800845378602001574e+02,5.764107936707873705e+02,3.583413629366730468e+00,3.074315839048335608e+00,3.620719244653826330e+00,3.575003576927612503e+00,5.435066025210506108e-02,4.662902833946917791e-02,5.491648519772346360e-02,5.422310257942251910e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.664720336413388235e+00,1.665141270933211182e+00,9.163779747086668870e-01,1.360138474489991367e-01,1.614219027391872174e-01,-1.402976901715675595e+01,9.996456568914651175e-01,5.626707399637902521e-03,-4.992222254542609365e-03,2.553386601721937404e-02,-1.010744668969231208e+00,1.156504438502039323e+00,-9.375331966867928024e-02
2.559999999999967635e+00,3.427163747733662502e-01,3.422774090146923909e-01,5.485230382664658677e-01,1.490977070674106120e+00,1.487346020219503684e+00,1.338236354625726099e+00,9.946130361080157689e-01,6.747205207780612723e-02,-7.229763950098477832e-02,3.107220124058729036e-02,-1.189916820137119746e+00,1.363304869772558936e+00,-5.112517347496364772e-02,1.315480477579719365e-01,-1.485551588168519122e-01,5.265752833135509126e-02,5.773800838996714901e+02,5.443752617946482815e+02,5.806925766327739211e+02,5.823062511545285815e+02,5.770532715987234269e+02,5.357227538544827894e+02,5.801156222327554133e+02,5.776387834123630682e+02,3.582977546107620981e+00,3.088107830412354815e+00,3.621107294305427882e+00,3.590252229738756462e+00,5.434404605248734088e-02,4.683821542038069802e-02,5.492237085786670636e-02,5.445438326146515712e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.657283625226633639e+00,1.657722590985307498e+00,9.029539234670682646e-01,9.855811478937548387e-02,1.239324073912995150e-01,-1.405163154810918869e+01,9.996607942987967288e-01,4.319087005366786976e-03,-3.617826687377546143e-03,2.542740518307112091e-02,-9.828386784939485699e-01,1.124099421085637651e+00,-9.343024493727608570e-02
2.564999999999967528e+00,3.501888390379195859e-01,3.497316004806832468e-01,5.551930270453671046e-01,1.497949683436516688e+00,1.494272269976533840e+00,1.329725202788255789e+00,9.950485509616031621e-01,6.445530976515259636e-02,-6.903289176793712956e-02,3.095729157049531208e-02,-1.159505071648333718e+00,1.328421204912867193e+00,-5.285941079354709166e-02,1.255860642302548957e-01,-1.418480878760525199e-01,5.326888974556771850e-02,5.776280307818907431e+02,5.463692849172814476e+02,5.807273773704663427e+02,5.817622882989562640e+02,5.770492585522829359e+02,5.369640192761326034e+02,5.801707759184986344e+02,5.786675200714954599e+02,3.582927711522156500e+00,3.102434652049645081e+00,3.621795870513430771e+00,3.603051622934073883e+00,5.434329019706468644e-02,4.705551442513959681e-02,5.493281469031523895e-02,5.464851532182535970e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.649811160962080470e+00,1.650268399519316809e+00,8.896139459092657908e-01,6.204611138676208171e-02,8.735567201089922129e-02,-1.407222146777512783e+01,9.996721959304945004e-01,3.046956830602715917e-03,-2.282387431317039680e-03,2.531812039076433707e-02,-9.556029527741206619e-01,1.092427807487276636e+00,-9.308180622895662060e-02
2.569999999999967422e+00,3.576952878354519583e-01,3.572195545684000995e-01,5.618199609148153417e-01,1.504572048780379978e+00,1.500852246796272826e+00,1.321016337961630649e+00,9.954539480582663691e-01,6.151567665246640559e-02,-6.585078683414925804e-02,3.083719295671569910e-02,-1.129353528620060665e+00,1.293721447794566659e+00,-5.450850246844229918e-02,1.197893188940342829e-01,-1.353093027338610199e-01,5.380986699250669969e-02,5.777012010463749903e+02,5.482233957605631076e+02,5.805776836829137437e+02,5.816182177764311518e+02,5.770848460701444083e+02,5.382858155899380108e+02,5.802425747222181371e+02,5.794638050369921984e+02,3.583369654506512347e+00,3.117727423294894162e+00,3.622692353798093734e+00,3.612974522503934693e+00,5.434999327281252873e-02,4.728746426410099929e-02,5.494641190890788701e-02,5.479901877998533122e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.642304712164547986e+00,1.642780445431599956e+00,8.763600781703693166e-01,2.642678253451102854e-02,5.164331120273701892e-02,-1.409158296568256219e+01,9.996801555863016331e-01,1.808187925848991602e-03,-9.835637731540828720e-04,2.520613735984470610e-02,-9.290643163442199315e-01,1.061527128794722330e+00,-9.270955055895663266e-02
2.574999999999967315e+00,3.652339875361234056e-01,3.647395576857096477e-01,5.684028801800089514e-01,1.510851232597071103e+00,1.507093076941585341e+00,1.312121243156676886e+00,9.958308160779676399e-01,5.865230487689497563e-02,-6.275075355496710638e-02,3.071214068276748727e-02,-1.099690112499150496e+00,1.259477604502628356e+00,-5.608019350975900624e-02,1.141544299379064903e-01,-1.289379122100774988e-01,5.428428800386709413e-02,5.775990557610440419e+02,5.497720507496288747e+02,5.802985057250937189e+02,5.819799322229742984e+02,5.771500299309157072e+02,5.396967320460755673e+02,5.803117134495929577e+02,5.800508956350895460e+02,3.584179209850004266e+00,3.134092773373857277e+00,3.623555728090794847e+00,3.620299286831268226e+00,5.436227203043873107e-02,4.753568221325404908e-02,5.495950695394216656e-02,5.491011557721774822e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.634766012463876539e+00,1.635260442314290241e+00,8.631942396399820971e-01,-8.344482335085334768e-03,1.675381233227302147e-02,-1.410975822890201847e+01,9.996849368905965649e-01,6.009281746800397778e-04,2.807089338868935541e-04,2.509156863938193094e-02,-9.032362703814126315e-01,1.031419908231008042e+00,-9.231488108496643807e-02
2.579999999999967208e+00,3.728032401172221011e-01,3.722899320669404433e-01,5.749408815406948925e-01,1.516794398648485087e+00,1.513001952420613749e+00,1.303050985393387595e+00,9.961807537366307308e-01,5.586379565185509155e-02,-5.973157697501577795e-02,3.058235940987216045e-02,-1.070697121917529859e+00,1.225924523886440465e+00,-5.757893424433353086e-02,1.086770800557696204e-01,-1.227316753037075991e-01,5.469594050725980899e-02,5.773880338252464526e+02,5.509375087753462594e+02,5.799901790208735974e+02,5.827585544319841802e+02,5.772232272748332207e+02,5.411753859127106807e+02,5.803561239611497058e+02,5.804944009717239624e+02,3.585088398175973801e+00,3.151289789899220040e+00,3.624110361462692609e+00,3.625837545260442329e+00,5.437606195002964160e-02,4.779651428546028563e-02,5.496791923705496991e-02,5.499411592811376953e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.627196759882777899e+00,1.627710067933059612e+00,8.501182369186102150e-01,-4.230479896993433186e-02,-1.734697034061150056e-02,-1.412678618031709377e+01,9.996867780704734585e-01,-5.763855992236781691e-04,1.512186423021863197e-03,2.497451897133707785e-02,-8.781194960289704365e-01,1.002113238541110452e+00,-9.189909222966852198e-02
2.584999999999967102e+00,3.804013834636123526e-01,3.798690359289483287e-01,5.814331159194046084e-01,1.522408735473621988e+00,1.518586064902760491e+00,1.293816182524049285e+00,9.965053359027022939e-01,5.314837033660767263e-02,-5.679155679562484377e-02,3.044807218270940627e-02,-1.042473001734247617e+00,1.193207570254958716e+00,-5.900548891575092825e-02,1.033523516155771399e-01,-1.166873305253997573e-01,5.504852830267722985e-02,5.771644313383037570e+02,5.517512601547462054e+02,5.797536485694430439e+02,5.837312561550038481e+02,5.772815906341969594e+02,5.426773411904878230e+02,5.803605360628874905e+02,5.808762194948841397e+02,3.585813415364198509e+00,3.168805975863369984e+00,3.624165465574614942e+00,3.630608882351436417e+00,5.438705849325624342e-02,4.806218729190538802e-02,5.496875501689379301e-02,5.506648416354595343e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.619598616536387592e+00,1.620130964071051727e+00,8.371337681611907833e-01,-7.548427719986205986e-02,-5.068675237321795812e-02,-1.414270237140361886e+01,9.996858964252806068e-01,-1.725064889020746454e-03,2.712338720742577935e-03,2.485509269917147643e-02,-8.537050835575746843e-01,9.736017752200385456e-01,-9.146340957029719387e-02
2.589999999999966995e+00,3.880267913503593347e-01,3.874752633498376175e-01,5.878787861795666814e-01,1.527701404051618583e+00,1.523852562107299580e+00,1.284426994240359221e+00,9.968060784785794937e-01,5.050410536388334065e-02,-5.392875687019307862e-02,3.030950687316812456e-02,-1.015022763148866414e+00,1.161362095271698092e+00,-6.035808877574151687e-02,9.817518232146142665e-02,-1.108011106723940931e-01,5.534562029722851773e-02,5.770110391037827640e+02,5.523417983735963617e+02,5.796491600556003050e+02,5.846376051619611189e+02,5.773101303156505537e+02,5.441485253265474284e+02,5.803224863515431480e+02,5.812669124486893679e+02,3.586167975440190503e+00,3.186010365538004763e+00,3.623690264657949633e+00,3.635494364942123635e+00,5.439243620741998630e-02,4.832313119477717189e-02,5.496154750856668131e-02,5.514058367644559394e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.611973208649640554e+00,1.612524736650162271e+00,8.242424276408666373e-01,-1.079078348095496853e-01,-8.328884773959543963e-02,-1.415753986824935318e+01,9.996824918019286965e-01,-2.846243352561416296e-03,3.882420353283577881e-03,2.473339989920877308e-02,-8.299793091323938166e-01,9.458729716602279902e-01,-9.100902074814720688e-02
